Age,Sex,Race,Education,MaritalStatus,Country,WorkClass,Occupation,SalaryClass
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Priv-house-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Priv-house-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Protective-serv,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Other-service,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Transport-moving,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Farming-fishing,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Protective-serv,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Farming-fishing,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Transport-moving,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Adm-clerical,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Other-service,<=50K
